2024-09-03 14:18:35,377 DEBUG   SenderThread:59848 [sender.py:send_request():406] send_request: stop_status
2024-09-03 14:18:38,624 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:38,992 INFO    Thread-16 :59848 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_141734-wo08hjyp/files/config.yaml
2024-09-03 14:18:43,840 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:48,862 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:50,382 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: stop_status
2024-09-03 14:18:50,383 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-03 14:18:50,383 DEBUG   SenderThread:59848 [sender.py:send_request():406] send_request: stop_status
2024-09-03 14:18:54,712 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:59,729 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:19:04,750 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:19:04,892 DEBUG   SenderThread:59848 [sender.py:send():379] send: stats
2024-09-03 14:19:05,382 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: stop_status
2024-09-03 14:19:05,382 DEBUG   SenderThread:59848 [sender.py:send_request():406] send_request: stop_status
2024-09-03 14:19:05,387 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-03 14:19:10,620 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:19:15,646 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:19:20,387 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: stop_status
2024-09-03 14:19:20,388 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-03 14:19:20,389 DEBUG   SenderThread:59848 [sender.py:send_request():406] send_request: stop_status
2024-09-03 14:19:20,669 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:19:25,690 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:19:30,703 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:19:34,900 DEBUG   SenderThread:59848 [sender.py:send():379] send: stats
2024-09-03 14:19:35,391 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-03 14:19:35,392 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: stop_status
2024-09-03 14:19:35,393 DEBUG   SenderThread:59848 [sender.py:send_request():406] send_request: stop_status
2024-09-03 14:19:36,590 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:19:41,611 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
